instance,seed,umm_m_ini,budgetMM,r_1,r_2,budget,eval_ranks,fitness
pfsp/rec05.txt,4,10,,0.5,0.7,400,0,1379.0
pfsp/rec05.txt,5,10,,0.5,0.7,400,0,1349.0
pfsp/rec05.txt,6,10,,0.5,0.7,400,0,1313.0
pfsp/rec05.txt,7,10,,0.5,0.7,400,0,1334.0
pfsp/rec05.txt,8,10,,0.5,0.7,400,0,1344.0
pfsp/rec05.txt,9,10,,0.5,0.7,400,0,1374.0
pfsp/rec05.txt,1,10,,0.5,0.8,400,0,1312.0
pfsp/rec05.txt,10,10,,0.5,0.8,400,0,1353.0
pfsp/rec05.txt,2,10,,0.5,0.8,400,0,1326.0
pfsp/rec05.txt,3,10,,0.5,0.8,400,0,1304.0
pfsp/rec05.txt,4,10,,0.5,0.8,400,0,1346.0
pfsp/rec05.txt,5,10,,0.5,0.8,400,0,1317.0
pfsp/rec05.txt,6,10,,0.5,0.8,400,0,1291.0
pfsp/rec05.txt,7,10,,0.5,0.8,400,0,1329.0
pfsp/rec05.txt,8,10,,0.5,0.8,400,0,1335.0
pfsp/rec05.txt,9,10,,0.5,0.8,400,0,1306.0
pfsp/rec05.txt,1,10,,0.5,0.9,400,0,1285.0
pfsp/rec05.txt,10,10,,0.5,0.9,400,0,1283.0
pfsp/rec05.txt,2,10,,0.5,0.9,400,0,1300.0
pfsp/rec05.txt,3,10,,0.5,0.9,400,0,1300.0
pfsp/rec05.txt,4,10,,0.5,0.9,400,0,1325.0
pfsp/rec05.txt,5,10,,0.5,0.9,400,0,1281.0
pfsp/rec05.txt,6,10,,0.5,0.9,400,0,1290.0
pfsp/rec05.txt,7,10,,0.5,0.9,400,0,1286.0
pfsp/rec05.txt,8,10,,0.5,0.9,400,0,1344.0
pfsp/rec05.txt,9,10,,0.5,0.9,400,0,1288.0
pfsp/rec05.txt,1,10,,0.5,0.99,400,0,1275.0
pfsp/rec05.txt,10,10,,0.5,0.99,400,0,1281.0
pfsp/rec05.txt,2,10,,0.5,0.99,400,0,1276.0
pfsp/rec05.txt,3,10,,0.5,0.99,400,0,1270.0
pfsp/rec05.txt,4,10,,0.5,0.99,400,0,1283.0
pfsp/rec05.txt,5,10,,0.5,0.99,400,0,1266.0
pfsp/rec05.txt,6,10,,0.5,0.99,400,0,1300.0
pfsp/rec05.txt,7,10,,0.5,0.99,400,0,1283.0
pfsp/rec05.txt,8,10,,0.5,0.99,400,0,1275.0
pfsp/rec05.txt,9,10,,0.5,0.99,400,0,1299.0
pfsp/rec05.txt,1,10,,0.1,0.7,400,0,1273.0
pfsp/rec05.txt,10,10,,0.1,0.7,400,0,1264.0
pfsp/rec05.txt,2,10,,0.1,0.7,400,0,1335.0
pfsp/rec05.txt,3,10,,0.1,0.7,400,0,1296.0
pfsp/rec05.txt,4,10,,0.1,0.7,400,0,1273.0
pfsp/rec05.txt,5,10,,0.1,0.7,400,0,1299.0
pfsp/rec05.txt,6,10,,0.1,0.7,400,0,1283.0
pfsp/rec05.txt,7,10,,0.1,0.7,400,0,1247.0
pfsp/rec05.txt,8,10,,0.1,0.7,400,0,1282.0
pfsp/rec05.txt,9,10,,0.1,0.7,400,0,1285.0
pfsp/rec05.txt,1,10,,0.1,0.8,400,0,1302.0
pfsp/rec05.txt,10,10,,0.1,0.8,400,0,1281.0
pfsp/rec05.txt,2,10,,0.1,0.8,400,0,1308.0
pfsp/rec05.txt,3,10,,0.1,0.8,400,0,1284.0
pfsp/rec05.txt,4,10,,0.1,0.8,400,0,1297.0
pfsp/rec05.txt,5,10,,0.1,0.8,400,0,1269.0
pfsp/rec05.txt,6,10,,0.1,0.8,400,0,1291.0
pfsp/rec05.txt,7,10,,0.1,0.8,400,0,1273.0
pfsp/rec05.txt,8,10,,0.1,0.8,400,0,1281.0
pfsp/rec05.txt,9,10,,0.1,0.8,400,0,1287.0
pfsp/rec05.txt,1,10,,0.1,0.9,400,0,1279.0
pfsp/rec05.txt,10,10,,0.1,0.9,400,0,1292.0
pfsp/rec05.txt,2,10,,0.1,0.9,400,0,1297.0
pfsp/rec05.txt,3,10,,0.1,0.9,400,0,1273.0
pfsp/rec05.txt,4,10,,0.1,0.9,400,0,1266.0
pfsp/rec05.txt,5,10,,0.1,0.9,400,0,1253.0
pfsp/rec05.txt,6,10,,0.1,0.9,400,0,1283.0
pfsp/rec05.txt,7,10,,0.1,0.9,400,0,1279.0
pfsp/rec05.txt,8,10,,0.1,0.9,400,0,1273.0
pfsp/rec05.txt,9,10,,0.1,0.9,400,0,1266.0
pfsp/rec05.txt,1,10,,0.1,0.99,400,0,1275.0
pfsp/rec05.txt,10,10,,0.1,0.99,400,0,1297.0
pfsp/rec05.txt,2,10,,0.1,0.99,400,0,1281.0
pfsp/rec05.txt,3,10,,0.1,0.99,400,0,1281.0
pfsp/rec05.txt,4,10,,0.1,0.99,400,0,1277.0
pfsp/rec05.txt,5,10,,0.1,0.99,400,0,1269.0
pfsp/rec05.txt,6,10,,0.1,0.99,400,0,1281.0
pfsp/rec05.txt,7,10,,0.1,0.99,400,0,1271.0
pfsp/rec05.txt,8,10,,0.1,0.99,400,0,1266.0
pfsp/rec05.txt,9,10,,0.1,0.99,400,0,1290.0
pfsp/rec05.txt,1,10,,0.2,0.6,400,0,1327.0
pfsp/rec05.txt,10,10,,0.2,0.6,400,0,1296.0
pfsp/rec05.txt,2,10,,0.2,0.6,400,0,1367.0
pfsp/rec05.txt,3,10,,0.2,0.6,400,0,1269.0
pfsp/rec05.txt,4,10,,0.2,0.6,400,0,1298.0
pfsp/rec05.txt,5,10,,0.2,0.6,400,0,1258.0
pfsp/rec05.txt,6,10,,0.2,0.6,400,0,1292.0
pfsp/rec05.txt,7,10,,0.2,0.6,400,0,1278.0
pfsp/rec05.txt,8,10,,0.2,0.6,400,0,1328.0
pfsp/rec05.txt,9,10,,0.2,0.6,400,0,1328.0
pfsp/rec05.txt,1,10,,0.2,0.7,400,0,1278.0
pfsp/rec05.txt,10,10,,0.2,0.7,400,0,1286.0
pfsp/rec05.txt,2,10,,0.2,0.7,400,0,1349.0
pfsp/rec05.txt,3,10,,0.2,0.7,400,0,1318.0
pfsp/rec05.txt,4,10,,0.2,0.7,400,0,1327.0
pfsp/rec05.txt,5,10,,0.2,0.7,400,0,1285.0
pfsp/rec05.txt,6,10,,0.2,0.7,400,0,1289.0
pfsp/rec05.txt,7,10,,0.2,0.7,400,0,1281.0
pfsp/rec05.txt,8,10,,0.2,0.7,400,0,1289.0
pfsp/rec05.txt,9,10,,0.2,0.7,400,0,1299.0
pfsp/rec05.txt,1,10,,0.2,0.8,400,0,1275.0
pfsp/rec05.txt,10,10,,0.2,0.8,400,0,1306.0
pfsp/rec05.txt,2,10,,0.2,0.8,400,0,1279.0
pfsp/rec05.txt,3,10,,0.2,0.8,400,0,1266.0
pfsp/rec05.txt,4,10,,0.2,0.8,400,0,1339.0
pfsp/rec05.txt,5,10,,0.2,0.8,400,0,1250.0
pfsp/rec05.txt,6,10,,0.2,0.8,400,0,1296.0
pfsp/rec05.txt,7,10,,0.2,0.8,400,0,1275.0
pfsp/rec05.txt,8,10,,0.2,0.8,400,0,1292.0
pfsp/rec05.txt,9,10,,0.2,0.8,400,0,1292.0
pfsp/rec05.txt,1,10,,0.2,0.9,400,0,1273.0
pfsp/rec05.txt,10,10,,0.2,0.9,400,0,1293.0
pfsp/rec05.txt,2,10,,0.2,0.9,400,0,1292.0
pfsp/rec05.txt,3,10,,0.2,0.9,400,0,1248.0
pfsp/rec05.txt,4,10,,0.2,0.9,400,0,1278.0
pfsp/rec05.txt,5,10,,0.2,0.9,400,0,1312.0
pfsp/rec05.txt,6,10,,0.2,0.9,400,0,1283.0
pfsp/rec05.txt,7,10,,0.2,0.9,400,0,1281.0
pfsp/rec05.txt,8,10,,0.2,0.9,400,0,1272.0
pfsp/rec05.txt,9,10,,0.2,0.9,400,0,1281.0
pfsp/rec13.txt,1,10,,0.1,0.6,400,0,2095.0
pfsp/rec13.txt,10,10,,0.1,0.6,400,0,2166.0
pfsp/rec13.txt,2,10,,0.1,0.6,400,0,2097.0
pfsp/rec13.txt,3,10,,0.1,0.6,400,0,2109.0
pfsp/rec13.txt,4,10,,0.1,0.6,400,0,2089.0
pfsp/rec13.txt,5,10,,0.1,0.6,400,0,2099.0
pfsp/rec13.txt,6,10,,0.1,0.6,400,0,2070.0
pfsp/rec13.txt,7,10,,0.1,0.6,400,0,2088.0
pfsp/rec13.txt,8,10,,0.1,0.6,400,0,2092.0
pfsp/rec13.txt,9,10,,0.1,0.6,400,0,2137.0
pfsp/rec13.txt,1,10,,0.1,0.7,400,0,2018.0
pfsp/rec13.txt,10,10,,0.1,0.7,400,0,2104.0
pfsp/rec13.txt,2,10,,0.1,0.7,400,0,2101.0
pfsp/rec13.txt,3,10,,0.1,0.7,400,0,2069.0
pfsp/rec13.txt,4,10,,0.1,0.7,400,0,2066.0
pfsp/rec13.txt,5,10,,0.1,0.7,400,0,2129.0
pfsp/rec13.txt,6,10,,0.1,0.7,400,0,2069.0
pfsp/rec13.txt,7,10,,0.1,0.7,400,0,2075.0
pfsp/rec13.txt,8,10,,0.1,0.7,400,0,2099.0
pfsp/rec13.txt,9,10,,0.1,0.7,400,0,2123.0
pfsp/rec13.txt,1,10,,0.1,0.8,400,0,2033.0
pfsp/rec13.txt,10,10,,0.1,0.8,400,0,2058.0
pfsp/rec13.txt,2,10,,0.1,0.8,400,0,2072.0
pfsp/rec13.txt,3,10,,0.1,0.8,400,0,2044.0
pfsp/rec13.txt,4,10,,0.1,0.8,400,0,2069.0
pfsp/rec13.txt,5,10,,0.1,0.8,400,0,2077.0
pfsp/rec13.txt,6,10,,0.1,0.8,400,0,2031.0
pfsp/rec13.txt,7,10,,0.1,0.8,400,0,2066.0
pfsp/rec13.txt,8,10,,0.1,0.8,400,0,2041.0
pfsp/rec13.txt,9,10,,0.1,0.8,400,0,2072.0
pfsp/rec13.txt,1,10,,0.1,0.9,400,0,2020.0
pfsp/rec13.txt,10,10,,0.1,0.9,400,0,2097.0
pfsp/rec13.txt,2,10,,0.1,0.9,400,0,2046.0
pfsp/rec13.txt,3,10,,0.1,0.9,400,0,2082.0
pfsp/rec13.txt,4,10,,0.1,0.9,400,0,2166.0
pfsp/rec13.txt,5,10,,0.1,0.9,400,0,2097.0
pfsp/rec13.txt,6,10,,0.1,0.9,400,0,2031.0
pfsp/rec13.txt,7,10,,0.1,0.9,400,0,2065.0
pfsp/rec13.txt,8,10,,0.1,0.9,400,0,2070.0
pfsp/rec13.txt,9,10,,0.1,0.9,400,0,2103.0
pfsp/rec13.txt,1,10,,0.1,0.99,400,0,2105.0
pfsp/rec13.txt,10,10,,0.1,0.99,400,0,2129.0
pfsp/rec13.txt,2,10,,0.1,0.99,400,0,2044.0
pfsp/rec13.txt,3,10,,0.1,0.99,400,0,2063.0
pfsp/rec13.txt,4,10,,0.1,0.99,400,0,2144.0
pfsp/rec13.txt,5,10,,0.1,0.99,400,0,2110.0
pfsp/rec13.txt,6,10,,0.1,0.99,400,0,2043.0
pfsp/rec13.txt,7,10,,0.1,0.99,400,0,2025.0
pfsp/rec13.txt,8,10,,0.1,0.99,400,0,2059.0
pfsp/rec13.txt,9,10,,0.1,0.99,400,0,2012.0
pfsp/rec13.txt,1,10,,0.2,0.6,400,0,2194.0
pfsp/rec13.txt,10,10,,0.2,0.6,400,0,2181.0
pfsp/rec13.txt,2,10,,0.2,0.6,400,0,2104.0
pfsp/rec13.txt,3,10,,0.2,0.6,400,0,2093.0
pfsp/rec13.txt,4,10,,0.2,0.6,400,0,2145.0
pfsp/rec13.txt,5,10,,0.2,0.6,400,0,2113.0
pfsp/rec13.txt,6,10,,0.2,0.6,400,0,2084.0
pfsp/rec13.txt,7,10,,0.2,0.6,400,0,2106.0
pfsp/rec13.txt,8,10,,0.2,0.6,400,0,2182.0
pfsp/rec13.txt,9,10,,0.2,0.6,400,0,2137.0
pfsp/rec13.txt,1,10,,0.2,0.7,400,0,2138.0
pfsp/rec13.txt,10,10,,0.2,0.7,400,0,2143.0
pfsp/rec13.txt,2,10,,0.2,0.7,400,0,2076.0
pfsp/rec13.txt,3,10,,0.2,0.7,400,0,2128.0
pfsp/rec13.txt,4,10,,0.2,0.7,400,0,2098.0
pfsp/rec13.txt,5,10,,0.2,0.7,400,0,2086.0
pfsp/rec13.txt,6,10,,0.2,0.7,400,0,2098.0
pfsp/rec13.txt,7,10,,0.2,0.7,400,0,2085.0
pfsp/rec13.txt,8,10,,0.2,0.7,400,0,2073.0
pfsp/rec13.txt,9,10,,0.2,0.7,400,0,2110.0
pfsp/rec13.txt,1,10,,0.2,0.8,400,0,2095.0
pfsp/rec13.txt,10,10,,0.2,0.8,400,0,2079.0
pfsp/rec13.txt,2,10,,0.2,0.8,400,0,2089.0
pfsp/rec13.txt,3,10,,0.2,0.8,400,0,2125.0
pfsp/rec13.txt,4,10,,0.2,0.8,400,0,2089.0
pfsp/rec13.txt,5,10,,0.2,0.8,400,0,2087.0
pfsp/rec13.txt,6,10,,0.2,0.8,400,0,2047.0
pfsp/rec13.txt,7,10,,0.2,0.8,400,0,2076.0
pfsp/rec13.txt,8,10,,0.2,0.8,400,0,2132.0
pfsp/rec13.txt,9,10,,0.2,0.8,400,0,2095.0
pfsp/rec13.txt,1,10,,0.2,0.9,400,0,2072.0
pfsp/rec13.txt,10,10,,0.2,0.9,400,0,2106.0
pfsp/rec13.txt,2,10,,0.2,0.9,400,0,2052.0
pfsp/rec13.txt,3,10,,0.2,0.9,400,0,2066.0
pfsp/rec13.txt,4,10,,0.2,0.9,400,0,2059.0
pfsp/rec13.txt,5,10,,0.2,0.9,400,0,2106.0
pfsp/rec13.txt,6,10,,0.2,0.9,400,0,2054.0
pfsp/rec13.txt,7,10,,0.2,0.9,400,0,2018.0
pfsp/rec13.txt,8,10,,0.2,0.9,400,0,2101.0
pfsp/rec13.txt,9,10,,0.2,0.9,400,0,2044.0
pfsp/rec13.txt,1,10,,0.2,0.99,400,0,2020.0
pfsp/rec13.txt,10,10,,0.2,0.99,400,0,2098.0
pfsp/rec13.txt,2,10,,0.2,0.99,400,0,2079.0
pfsp/rec13.txt,3,10,,0.2,0.99,400,0,2040.0
pfsp/rec13.txt,4,10,,0.2,0.99,400,0,2094.0
pfsp/rec13.txt,5,10,,0.2,0.99,400,0,2052.0
pfsp/rec13.txt,6,10,,0.2,0.99,400,0,2078.0
pfsp/rec13.txt,7,10,,0.2,0.99,400,0,2029.0
pfsp/rec13.txt,8,10,,0.2,0.99,400,0,2095.0
pfsp/rec13.txt,9,10,,0.2,0.99,400,0,2041.0
pfsp/rec13.txt,1,10,,0.3,0.6,400,0,2213.0
pfsp/rec13.txt,10,10,,0.3,0.6,400,0,2173.0
pfsp/rec13.txt,2,10,,0.3,0.6,400,0,2103.0
pfsp/rec13.txt,3,10,,0.3,0.6,400,0,2175.0
pfsp/rec13.txt,4,10,,0.3,0.6,400,0,2120.0
pfsp/rec13.txt,5,10,,0.3,0.6,400,0,2160.0
pfsp/rec13.txt,6,10,,0.3,0.6,400,0,2212.0
pfsp/rec13.txt,7,10,,0.3,0.6,400,0,2171.0
pfsp/rec13.txt,8,10,,0.3,0.6,400,0,2174.0
pfsp/rec13.txt,9,10,,0.3,0.6,400,0,2161.0
pfsp/rec13.txt,1,10,,0.3,0.7,400,0,2134.0
pfsp/rec13.txt,10,10,,0.3,0.7,400,0,2071.0
pfsp/rec13.txt,2,10,,0.3,0.7,400,0,2051.0
pfsp/rec13.txt,3,10,,0.3,0.7,400,0,2194.0
pfsp/rec13.txt,4,10,,0.3,0.7,400,0,2126.0
pfsp/rec13.txt,5,10,,0.3,0.7,400,0,2138.0
pfsp/rec13.txt,6,10,,0.3,0.7,400,0,2126.0
pfsp/rec13.txt,7,10,,0.3,0.7,400,0,2165.0
pfsp/rec13.txt,8,10,,0.3,0.7,400,0,2106.0
pfsp/rec13.txt,9,10,,0.3,0.7,400,0,2158.0
pfsp/rec13.txt,1,10,,0.3,0.8,400,0,2106.0
pfsp/rec13.txt,10,10,,0.3,0.8,400,0,2110.0
pfsp/rec13.txt,2,10,,0.3,0.8,400,0,2061.0
pfsp/rec13.txt,3,10,,0.3,0.8,400,0,2165.0
pfsp/rec13.txt,4,10,,0.3,0.8,400,0,2086.0
pfsp/rec13.txt,5,10,,0.3,0.8,400,0,2037.0
pfsp/rec13.txt,6,10,,0.3,0.8,400,0,2090.0
pfsp/rec13.txt,7,10,,0.3,0.8,400,0,2047.0
pfsp/rec13.txt,8,10,,0.3,0.8,400,0,2125.0
pfsp/rec13.txt,9,10,,0.3,0.8,400,0,2134.0
pfsp/rec13.txt,1,10,,0.3,0.9,400,0,2074.0
pfsp/rec13.txt,10,10,,0.3,0.9,400,0,2085.0
pfsp/rec13.txt,2,10,,0.3,0.9,400,0,2072.0
pfsp/rec13.txt,3,10,,0.3,0.9,400,0,2091.0
pfsp/rec13.txt,4,10,,0.3,0.9,400,0,2141.0
pfsp/rec13.txt,5,10,,0.3,0.9,400,0,2070.0
pfsp/rec13.txt,6,10,,0.3,0.9,400,0,2109.0
pfsp/rec13.txt,7,10,,0.3,0.9,400,0,2114.0
pfsp/rec13.txt,8,10,,0.3,0.9,400,0,2073.0
pfsp/rec13.txt,9,10,,0.3,0.9,400,0,2147.0
pfsp/rec13.txt,1,10,,0.3,0.99,400,0,2059.0
pfsp/rec13.txt,10,10,,0.3,0.99,400,0,2093.0
pfsp/rec13.txt,2,10,,0.3,0.99,400,0,2073.0
pfsp/rec13.txt,3,10,,0.3,0.99,400,0,2046.0
pfsp/rec13.txt,4,10,,0.3,0.99,400,0,2040.0
pfsp/rec13.txt,5,10,,0.3,0.99,400,0,2092.0
pfsp/rec13.txt,6,10,,0.3,0.99,400,0,2109.0
pfsp/rec13.txt,7,10,,0.3,0.99,400,0,2071.0
pfsp/rec13.txt,8,10,,0.3,0.99,400,0,2130.0
pfsp/rec13.txt,9,10,,0.3,0.99,400,0,2116.0
pfsp/rec13.txt,1,10,,0.4,0.6,400,0,2206.0
pfsp/rec13.txt,10,10,,0.4,0.6,400,0,2150.0
pfsp/rec13.txt,2,10,,0.4,0.6,400,0,2155.0
pfsp/rec13.txt,3,10,,0.4,0.6,400,0,2167.0
pfsp/rec13.txt,4,10,,0.4,0.6,400,0,2155.0
pfsp/rec13.txt,5,10,,0.4,0.6,400,0,2146.0
pfsp/rec13.txt,6,10,,0.4,0.6,400,0,2215.0
pfsp/rec13.txt,7,10,,0.4,0.6,400,0,2255.0
